fclass,name,id,address,city,region,postcode
pedestrian,Fountain,970,"54 The Precinct, Coventry, CV1 1DX, West Midlands",Coventry,West Midlands,CV1 1DX
footway,,970,"54 The Precinct, Coventry, CV1 1DX, West Midlands",Coventry,West Midlands,CV1 1DX
footway,The Precinct,970,"54 The Precinct, Coventry, CV1 1DX, West Midlands",Coventry,West Midlands,CV1 1DX
pedestrian,Paradise Place,727,"Liverpool One, 2 Paradise Place, Liverpool, L1 8BQ, North West",Liverpool,North West,L1 8BQ
pedestrian,Keys Court,951,"25 Church Street, Liverpool, L1 1DA, North West",Liverpool,North West,L1 1DA
primary,City Road,752,"73 City Road, London, EC1Y 1BD, Greater London",London,Greater London,EC1Y 1BD
unclassified,Leonard Street,752,"73 City Road, London, EC1Y 1BD, Greater London",London,Greater London,EC1Y 1BD
pedestrian,Stone Bridge,771,"5 Moulsham Street, Chelmsford, CM2 0HR, East Of England",Chelmsford,East Of England,CM2 0HR
pedestrian,Kings Head Walk,771,"5 Moulsham Street, Chelmsford, CM2 0HR, East Of England",Chelmsford,East Of England,CM2 0HR
trunk,Camden High Street,141,"167-169 Camden High Street, London, NW1 7JY, Greater London",London,Greater London,NW1 7JY
trunk,Camden High Street,141,"167-169 Camden High Street, London, NW1 7JY, Greater London",London,Greater London,NW1 7JY
primary,The Broadway,1008,"1-3 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
pedestrian,Market Street,528,"24 Market Street, Cambridge, CB2 3PA, East Of England",Cambridge,East Of England,CB2 3PA
pedestrian,Market Street,445,"7-8 Market Street, Cambridge, CB2 3PA, East Of England",Cambridge,East Of England,CB2 3PA
pedestrian,Market Street,469,"22 Sidney Street, Cambridge, CB2 3HG, East Of England",Cambridge,East Of England,CB2 3HG
steps,,724,"Unit 28, The Oracle Shopping Centre, Minster Street, Reading, RG1 2AQ, South East",Reading,South East,RG1 2AQ
footway,,724,"Unit 28, The Oracle Shopping Centre, Minster Street, Reading, RG1 2AQ, South East",Reading,South East,RG1 2AQ
footway,Lady Peckett's Yard,16,"10 Pavement, York, YO1 9UP, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9UP
footway,Lady Peckett's Yard,16,"10 Pavement, York, YO1 9UP, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9UP
footway,,554,"10 Northumberland Street, Newcastle Upon Tyne, NE1 7DE, North East",Newcastle Upon Tyne,North East,NE1 7DE
service,Old Eldon Square,785,"Unit 12, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
primary,Bermondsey Street,175,"90 Tooley Street, London, SE1 2TH, Greater London",London,Greater London,SE1 2TH
unclassified,Fife Road,731,"28-30 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS
unclassified,Fife Road,186,"19-23 Fife Road, Kingston Upon Thames, KT1 1SB, Greater London",Kingston Upon Thames,Greater London,KT1 1SB
pedestrian,,568,"20 Church Street, Kingston Upon Thames, KT1 1RJ, Greater London",Kingston Upon Thames,Greater London,KT1 1RJ
primary,North Street,412,"1 North Street, Taunton, TA1 1LH, South West",Taunton,South West,TA1 1LH
primary,North Street,354,"2-4 The Bridge, Taunton, TA1 1UG, South West",Taunton,South West,TA1 1UG
footway,Staple Inn,8,"Holborn Bars, 3 Holborn, London, EC1N 2LL, Greater London",London,Greater London,EC1N 2LL
footway,,8,"Holborn Bars, 3 Holborn, London, EC1N 2LL, Greater London",London,Greater London,EC1N 2LL
unclassified,,181,"Unit 4, The Griffin Centre, Market Place, Kingston Upon Thames, KT1 1JT, Greater London",Kingston Upon Thames,Greater London,KT1 1JT
unclassified,,669,"15-16 Market Place, Kingston Upon Thames, KT1 1JP, Greater London",Kingston Upon Thames,Greater London,KT1 1JP
unclassified,,182,"11-13 Thames Street, Kingston Upon Thames, KT1 1PH, Greater London",Kingston Upon Thames,Greater London,KT1 1PH
tertiary,Pinstone Street,251,"153 Pinstone Street, Sheffield, S1 2HL, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HL
pedestrian,Bank Street,289,"24 Market Street, Bradford, BD1 1LE, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 1LE
unclassified,Bank Street,289,"24 Market Street, Bradford, BD1 1LE, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 1LE
service,,845,"Unit 7, The Rotunda, Clarence Street, Kingston Upon Thames, KT1 1QT, Greater London",Kingston Upon Thames,Greater London,KT1 1QT
pedestrian,,248,"19 Barkers Pool, Sheffield, S1 2HB, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HB
unclassified,Upper Piccadilly,293,"56-58 Darley Street, Bradford, BD1 3HN, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 3HN
unclassified,Market Street,572,"1-5 Boroughgate, Otley, LS21 3AG, Yorkshire and the Humber",Otley,Yorkshire and the Humber,LS21 3AG
tertiary,Red Lion Street,28,"17-27 Orford Place, Norwich, NR1 3QA, East Of England",Norwich,East Of England,NR1 3QA
pedestrian,,874,"13 High Street, Southend-On-Sea, SS1 1JE, East Of England",Southend-On-Sea,East Of England,SS1 1JE
pedestrian,,251,"153 Pinstone Street, Sheffield, S1 2HL, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HL
pedestrian,,251,"153 Pinstone Street, Sheffield, S1 2HL, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HL
pedestrian,,555,"95 Pinstone Street, Sheffield, S1 2HJ, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HJ
pedestrian,Cross Keys Lane,860,"Eastgate Shopping Centre, 4 The Forum, Gloucester, GL1 1XN, South West",Gloucester,South West,GL1 1XN
tertiary,Pinstone Street,555,"95 Pinstone Street, Sheffield, S1 2HJ, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HJ
primary,Andrew Borde Street,708,"114-116 New Oxford Street, London, WC1A 1HH, Greater London",London,Greater London,WC1A 1HH
pedestrian,The Broadway,230,"30-32 The Broadway, Plymouth, PL9 7AX, South West",Plymouth,South West,PL9 7AX
residential,New George Street,592,"11 New George Street, Plymouth, PL1 1QZ, South West",Plymouth,South West,PL1 1QZ
primary,Regent Street,741,"289-293 Regent Street, London, W1B 2HJ, Greater London",London,Greater London,W1B 2HJ
primary,Regent Street,496,"316-318 Regent Street, London, W1B 3AY, Greater London",London,Greater London,W1B 3AY
primary,Regent Street,132,"313 Regent Street, London, W1B 2HP, Greater London",London,Greater London,W1B 2HP
tertiary,Connaught Street,115,"45-47 Edgware Road, London, W2 2EG, Greater London",London,Greater London,W2 2EG
footway,,86,"Central St. Giles, 5 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
trunk,Knightsbridge,460,"31 Brompton Road, London, SW3 1ED, Greater London",London,Greater London,SW3 1ED
tertiary,Cannon Street,678,"65 Cannon Street, London, EC4N 5AA, Greater London",London,Greater London,EC4N 5AA
service,High Street,492,"3-5 High Street, Croydon, CR0 1QB, Greater London",Croydon,Greater London,CR0 1QB
pedestrian,East Street,977,"51 East Street, Brighton, BN1 1HN, South East",Brighton,South East,BN1 1HN
pedestrian,East Street,650,"55-56 East Street, Brighton, BN1 1HN, South East",Brighton,South East,BN1 1HN
unclassified,Park End Street,375,"Unit 2, Cantay House, 36-39 Park End Street, Oxford, OX1 1JD, South East",Oxford,South East,OX1 1JD
footway,Phoenix Street,24,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
footway,Phoenix Street,23,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
footway,Phoenix Street,287,"82-84 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
pedestrian,,838,"The Printworks, 2 Withy Grove, Manchester, M4 2BS, North West",Manchester,North West,M4 2BS
footway,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,London Bridge Walk,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,London Bridge Walk,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
pedestrian,Lansdowne Row,107,"25 Lansdowne Row, London, W1J 8QN, Greater London",London,Greater London,W1J 8QN
tertiary,Corporation Street,838,"The Printworks, 2 Withy Grove, Manchester, M4 2BS, North West",Manchester,North West,M4 2BS
primary,Deansgate,512,"200 Deansgate, Manchester, M3 3NN, North West",Manchester,North West,M3 3NN
primary,Quay Street,512,"200 Deansgate, Manchester, M3 3NN, North West",Manchester,North West,M3 3NN
primary,Victoria Street,714,"56 Victoria Street, London, SW1E 6QW, Greater London",London,Greater London,SW1E 6QW
primary,Victoria Street,152,"147 Victoria Street, London, SW1E 5NH, Greater London",London,Greater London,SW1E 5NH
steps,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
footway,Reliance Arcade,879,"451-453 Brixton Road, London, SW9 8HH, Greater London",London,Greater London,SW9 8HH
secondary,Parade,569,"27 Parade, Leamington Spa, CV32 4DE, West Midlands",Leamington Spa,West Midlands,CV32 4DE
pedestrian,Biggin Street,421,"Biggin Gate, 10 Biggin Street, Dover, CT16 1BD, South East",Dover,South East,CT16 1BD
service,,239,"104-108 West Street, Boston, PE21 8QN, East Midlands",Boston,East Midlands,PE21 8QN
service,,51,"Unit F, West Side Retail Park, Leeds Road, Leeds, LS20 9NE, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS20 9NE
service,,50,"Unit F, West Side Retail Park, Leeds Road, Leeds, LS20 9NE, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS20 9NE
pedestrian,,34,"Unit 17b, Festival Place, Wesley Walk, Basingstoke, RG21 7BE, South East",Basingstoke,South East,RG21 7BE
pedestrian,Leigh Street,484,"18 Whitechapel, Liverpool, L1 6DS, North West",Liverpool,North West,L1 6DS
primary,Elliot Street,487,"Unit 145-146, St. Johns Shopping Centre, Charlotte Way, Liverpool, L1 1NA, North West",Liverpool,North West,L1 1NA
cycleway,,998,"Unit 15, The Mall Wood Green, High Road, London, N22 6YQ, Greater London",London,Greater London,N22 6YQ
pedestrian,,138,"13 Islington High Street, London, N1 9LQ, Greater London",London,Greater London,N1 9LQ
footway,,431,"Unit 12a, The Broadway, High Road, London, N22 6DS, Greater London",London,Greater London,N22 6DS
primary,Cheapside,390,"1-3 London Road, Brighton, BN1 4JA, South East",Brighton,South East,BN1 4JA
primary,London Road,390,"1-3 London Road, Brighton, BN1 4JA, South East",Brighton,South East,BN1 4JA
primary,London Road,391,"13 London Road, Brighton, BN1 4JA, South East",Brighton,South East,BN1 4JA
primary,London Road,648,"19-20 London Road, Brighton, BN1 4JB, South East",Brighton,South East,BN1 4JB
footway,,398,"31 London Road, Southampton, SO15 2AD, South East",Southampton,South East,SO15 2AD
footway,,398,"31 London Road, Southampton, SO15 2AD, South East",Southampton,South East,SO15 2AD
footway,The Balcony,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
pedestrian,Dovecote Avenue,143,"69 High Road, London, N22 6BB, Greater London",London,Greater London,N22 6BB
residential,Melcombe Place,1002,"Unit 3, Marylebone Railway Station, Melcombe Place, London, NW1 6JJ, Greater London",London,Greater London,NW1 6JJ
residential,Melcombe Place,1002,"Unit 3, Marylebone Railway Station, Melcombe Place, London, NW1 6JJ, Greater London",London,Greater London,NW1 6JJ
secondary,Park Row,403,"1 Queens Road, Bristol, BS8 1QE, South West",Bristol,South West,BS8 1QE
primary,Oxford Street,497,"201 Oxford Street, London, W1D 2LD, Greater London",London,Greater London,W1D 2LD
trunk,Bond Street,525,"34-38 Bond Street, Bristol, BS1 3LX, South West",Bristol,South West,BS1 3LX
unclassified,Saint Mary's Street,285,"87 Deansgate, Manchester, M3 2BW, North West",Manchester,North West,M3 2BW
unclassified,Wood Street,665,"2 Clarence Street, Kingston Upon Thames, KT1 1PB, Greater London",Kingston Upon Thames,Greater London,KT1 1PB
pedestrian,North End,188,"133 North End, Croydon, CR0 1TL, Greater London",Croydon,Greater London,CR0 1TL
pedestrian,North End,434,"135 North End, Croydon, CR0 1TN, Greater London",Croydon,Greater London,CR0 1TN
pedestrian,North End,38,"59-61 North End, Croydon, CR0 1TG, Greater London",Croydon,Greater London,CR0 1TG
pedestrian,North End,187,"115 North End, Croydon, CR0 1TL, Greater London",Croydon,Greater London,CR0 1TL
footway,,187,"115 North End, Croydon, CR0 1TL, Greater London",Croydon,Greater London,CR0 1TL
primary,Peter Street,512,"200 Deansgate, Manchester, M3 3NN, North West",Manchester,North West,M3 3NN
trunk,Upper Street,880,"121-122 Upper Street, London, N1 1QP, Greater London",London,Greater London,N1 1QP
pedestrian,Mill Lane,966,"101 High Street, Solihull, B91 3SW, West Midlands",Solihull,West Midlands,B91 3SW
pedestrian,Mill Lane,369,"7 Mill Lane, Solihull, B91 3AR, West Midlands",Solihull,West Midlands,B91 3AR
footway,,266,"11 East Gates, Leicester, LE1 5YA, East Midlands",Leicester,East Midlands,LE1 5YA
unclassified,Dyott Street,11,"76 New Oxford Street, London, WC1A 1EU, Greater London",London,Greater London,WC1A 1EU
primary,New Oxford Street,747,"108 New Oxford Street, London, WC1A 1HD, Greater London",London,Greater London,WC1A 1HD
primary,New Oxford Street,708,"114-116 New Oxford Street, London, WC1A 1HH, Greater London",London,Greater London,WC1A 1HH
primary,New Oxford Street,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
primary,Bloomsbury Way,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
unclassified,Museum Street,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
steps,,276,"31-31 Bridge Street, Chester, CH1 1NG, North West",Chester,North West,CH1 1NG
steps,,465,"19 Bridge Street Row East, Chester, CH1 1NW, North West",Chester,North West,CH1 1NW
steps,,547,"30 Bridge Street, Chester, CH1 1NQ, North West",Chester,North West,CH1 1NQ
steps,,446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,,446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,,560,"25 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
steps,,446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,Godstall Lane,560,"25 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,Eastgate Street South Row,623,"22-24 Eastgate Street, Chester, CH1 1LE, North West",Chester,North West,CH1 1LE
footway,Eastgate Street South Row,446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,Eastgate Street South Row,560,"25 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,Leen lane,446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
service,,494,"50-54 High Street, Croydon, CR0 1YB, Greater London",Croydon,Greater London,CR0 1YB
primary,Strand,683,"91-92 Strand, London, WC2R 0DW, Greater London",London,Greater London,WC2R 0DW
primary,Strand,791,"73-76 Strand, London, WC2R 0DE, Greater London",London,Greater London,WC2R 0DE
primary,Strand,683,"91-92 Strand, London, WC2R 0DW, Greater London",London,Greater London,WC2R 0DW
primary,Strand,851,"Burleigh House, 355-359 Strand, London, WC2R 0HS, Greater London",London,Greater London,WC2R 0HS
primary,Strand,983,"435 Strand, London, WC2R 0QN, Greater London",London,Greater London,WC2R 0QN
primary,Strand,791,"73-76 Strand, London, WC2R 0DE, Greater London",London,Greater London,WC2R 0DE
trunk,Edgware Road,144,"225 Edgware Road, London, W2 1JU, Greater London",London,Greater London,W2 1JU
trunk,Edgware Road,144,"225 Edgware Road, London, W2 1JU, Greater London",London,Greater London,W2 1JU
trunk,Edgware Road,145,"258 Edgware Road, London, W2 1DU, Greater London",London,Greater London,W2 1DU
primary,Southampton Row,478,"Holborn Underground Station, Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,478,"Holborn Underground Station, Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,478,"Holborn Underground Station, Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
pedestrian,Concorde Street,526,"Unit 12-12a, Cabot Circus, Bond Street, Bristol, BS1 3BF, South West",Bristol,South West,BS1 3BF
pedestrian,Concorde Street,164,"106 The Horsefair, Bristol, BS1 3JX, South West",Bristol,South West,BS1 3JX
pedestrian,Concorde Street,527,"98-100 The Horsefair, Bristol, BS1 3JS, South West",Bristol,South West,BS1 3JS
footway,,657,"Unit 80, Merrion Centre, Merrion Way, Leeds, LS2 8NG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS2 8NG
footway,,657,"Unit 80, Merrion Centre, Merrion Way, Leeds, LS2 8NG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS2 8NG
footway,,139,"4-5 Upper Street, London, N1 0PQ, Greater London",London,Greater London,N1 0PQ
primary,Baker Street,126,"15 Baker Street, London, W1U 3BX, Greater London",London,Greater London,W1U 3BX
